slaveside_jv3301Master_lasse100TC_vostroSlave.txt
ptp4l[564413.554]: selected /dev/ptp0 as PTP clock
ptp4l[564413.593]: port 1 (enp1s0f1): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[564413.593]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[564413.593]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[564419.727]: port 1 (enp1s0f1): new foreign master a0369f.fffe.f93e34-1
ptp4l[564420.652]: selected local clock a0369f.fffe.f9498d as best master
ptp4l[564423.327]: selected best master clock a0369f.fffe.f93e34
ptp4l[564423.327]: port 1 (enp1s0f1): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[565447.650]: master offset         12 s2 freq   -3066 path delay      3921
ptp4l[565448.550]: master offset          2 s2 freq   -3072 path delay      3924
ptp4l[565449.450]: master offset        -22 s2 freq   -3096 path delay      3924
ptp4l[565450.350]: master offset          3 s2 freq   -3077 path delay      3923
ptp4l[565451.250]: master offset          9 s2 freq   -3070 path delay      3923
ptp4l[565452.150]: master offset          4 s2 freq   -3073 path delay      3925
ptp4l[565453.050]: master offset         20 s2 freq   -3055 path delay      3923
ptp4l[565453.950]: master offset         -8 s2 freq   -3077 path delay      3923
ptp4l[565454.850]: master offset         23 s2 freq   -3049 path delay      3923
ptp4l[565455.751]: master offset        -27 s2 freq   -3092 path delay      3925
ptp4l[565456.651]: master offset         -6 s2 freq   -3079 path delay      3923
ptp4l[565457.551]: master offset         14 s2 freq   -3061 path delay      3923
ptp4l[565458.451]: master offset         -7 s2 freq   -3078 path delay      3921
ptp4l[565459.351]: master offset         11 s2 freq   -3062 path delay      3921
ptp4l[565460.251]: master offset         26 s2 freq   -3043 path delay      3922
ptp4l[565461.151]: master offset        -16 s2 freq   -3078 path delay      3923
ptp4l[565462.051]: master offset        -10 s2 freq   -3076 path delay      3923
ptp4l[565462.951]: master offset          3 s2 freq   -3066 path delay      3926
ptp4l[565463.851]: master offset         -3 s2 freq   -3071 path delay      3926
ptp4l[565464.752]: master offset        -28 s2 freq   -3097 path delay      3927
ptp4l[565465.651]: master offset         -2 s2 freq   -3080 path delay      3926
ptp4l[565466.552]: master offset        -21 s2 freq   -3099 path delay      3928
ptp4l[565467.452]: master offset          8 s2 freq   -3077 path delay      3928
ptp4l[565468.352]: master offset         -1 s2 freq   -3083 path delay      3929
ptp4l[565469.252]: master offset         23 s2 freq   -3060 path delay      3929
ptp4l[565470.152]: master offset         11 s2 freq   -3065 path delay      3929
ptp4l[565471.052]: master offset        -22 s2 freq   -3094 path delay      3930
ptp4l[565471.952]: master offset         13 s2 freq   -3066 path delay      3930
ptp4l[565472.852]: master offset         19 s2 freq   -3056 path delay      3930
ptp4l[565473.752]: master offset        -22 s2 freq   -3091 path delay      3930
ptp4l[565474.653]: master offset        -13 s2 freq   -3089 path delay      3928
ptp4l[565475.553]: master offset          6 s2 freq   -3074 path delay      3928
ptp4l[565476.453]: master offset         -5 s2 freq   -3083 path delay      3928
ptp4l[565477.353]: master offset         -6 s2 freq   -3086 path delay      3928
ptp4l[565478.253]: master offset         34 s2 freq   -3047 path delay      3926
ptp4l[565479.153]: master offset         -3 s2 freq   -3074 path delay      3926
ptp4l[565480.053]: master offset          1 s2 freq   -3071 path delay      3925
ptp4l[565480.953]: master offset          0 s2 freq   -3072 path delay      3925
ptp4l[565481.853]: master offset          3 s2 freq   -3069 path delay      3922
ptp4l[565482.753]: master offset          0 s2 freq   -3071 path delay      3922
